date,World,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Korea,North Macedonia,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2022-04-16,554447.0,14.0,1484.0,33.0,1.0,0.0,0.0,0.0,0.0,551.0,18.0,0.0,233748.0,39177.0,9977.0,29.0,3.0,360.0,51.0,171.0,840.0,0.0,0.0,0.0,0.0,1367.0,112.0,0.0,0.0,0.0,2775.0,0.0,210.0,254.0,0.0,0.0,12.0,0.0,16687.0,2.0,0.0,0.0,0.0,2781.0,23436.0,159.0,0.0,0.0,153.0,0.0,8.0,644.0,402.0,346.0,0.0,1916.0,0.0,1410.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,260.0,1.0,27.0,234421.0,220217.0,0.0,0.0,0.0,0.0,111583.0,0.0,3.0,0.0,222.0,0.0,0.0,0.0,8017.0,0.0,0.0,115.0,0.0,0.0,4.0,8.0,447451.0,0.0,794.0,0.0,0.0,1150.0,602.0,0.0,1015.0,102.0,0.0,0.0,3123.0,64533.0,35.0,47524.0,0.0,0.0,4.0,0.0,13.0,247.0,0.0,434.0,191.0,112.0,0.0,0.0,0.0,29.0,1384.0,151.0,29804.0,0.0,0.0,0.0,4.0,9705.0,0.0,18.0,314.0,7.0,0.0,0.0,1192.0,0.0,152.0,20.0,23.0,86.0,0.0,49.0,7.0,18.0,73.0,0.0,6.0,3495.0,0.0,5985.0,0.0,5.0,2.0,32106.0,,126.0,411.0,45607.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,470.0,224.0,1076.0,11763.0,98.0,1046.0,10892.0,0.0,0.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,83.0,2.0,728.0,0.0,0.0,1670.0,1037.0,1317.0,0.0,0.0,1206.0,7081.0,93001.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,4.0,1348.0,0.0,0.0,18892.0,0.0,0.0,80.0,223.0,0.0,4086.0,0.0,,9.0,874.0,246.0,0.0,12808.0,76888.0,141.0,38.0,205.0,0.0,88.0,23354.0,0.0,0.0,63.0,0.0
2022-04-17,407761.0,31.0,1066.0,42.0,0.0,0.0,0.0,0.0,4.0,428.0,15.0,0.0,169096.0,32365.0,8807.0,13.0,0.0,424.0,51.0,0.0,432.0,0.0,0.0,0.0,0.0,996.0,20.0,0.0,0.0,0.0,2541.0,0.0,176.0,222.0,0.0,0.0,16.0,0.0,1938.0,2.0,0.0,0.0,0.0,1632.0,24131.0,122.0,0.0,0.0,0.0,0.0,0.0,382.0,292.0,0.0,0.0,977.0,0.0,1607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,4.0,14.0,180394.0,168262.0,0.0,0.0,0.0,0.0,86650.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,5673.0,0.0,0.0,66.0,0.0,2.0,0.0,17.0,314868.0,0.0,747.0,0.0,0.0,2183.0,607.0,0.0,1895.0,92.0,0.0,0.0,2688.0,52253.0,35.0,39205.0,0.0,43.0,5.0,3.0,23.0,0.0,0.0,322.0,299.0,95.0,0.0,0.0,28.0,6.0,784.0,152.0,22876.0,0.0,0.0,32.0,1.0,6623.0,0.0,7.0,0.0,0.0,0.0,0.0,1000.0,0.0,115.0,4.0,23.0,81.0,0.0,36.0,6.0,20.0,0.0,0.0,11.0,2838.0,0.0,6282.0,0.0,6.0,0.0,11746.0,,89.0,222.0,39925.0,70.0,78.0,0.0,0.0,324.0,0.0,0.0,600.0,195.0,311.0,5123.0,100.0,582.0,10096.0,0.0,0.0,2.0,0.0,0.0,0.0,1154.0,0.0,0.0,93.0,1.0,635.0,0.0,0.0,3049.0,911.0,563.0,0.0,0.0,832.0,5534.0,47743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1302.0,0.0,0.0,17775.0,0.0,1.0,103.0,146.0,0.0,3268.0,0.0,,0.0,387.0,201.0,0.0,7922.0,69865.0,183.0,36.0,18.0,0.0,8.0,14660.0,0.0,0.0,48.0,41.0
2022-04-18,457286.0,39.0,1061.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,253888.0,42032.0,7494.0,3.0,20.0,401.0,36.0,446.0,236.0,0.0,0.0,0.0,0.0,308.0,0.0,35.0,0.0,0.0,8470.0,0.0,159.0,895.0,0.0,0.0,16.0,0.0,11974.0,1.0,0.0,0.0,18.0,1271.0,23134.0,129.0,0.0,0.0,0.0,0.0,4.0,30.0,337.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,56.0,1299.0,0.0,0.0,0.0,0.0,181.0,0.0,15.0,75104.0,63940.0,0.0,0.0,4.0,0.0,19810.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,3868.0,0.0,0.0,50.0,0.0,0.0,3.0,3.0,332655.0,391.0,613.0,0.0,0.0,1247.0,559.0,0.0,2009.0,152.0,0.0,0.0,4923.0,18588.0,43.0,24580.0,0.0,10.0,4.0,1.0,16.0,0.0,0.0,312.0,67.0,72.0,0.0,0.0,0.0,22.0,485.0,159.0,49067.0,0.0,0.0,0.0,0.0,7140.0,0.0,11.0,470.0,0.0,2.0,0.0,0.0,0.0,13.0,36.0,0.0,33.0,0.0,30.0,3.0,37.0,0.0,0.0,9.0,2075.0,0.0,0.0,0.0,6.0,0.0,73315.0,,15.0,304.0,42094.0,26.0,85.0,0.0,0.0,184.0,3.0,0.0,645.0,169.0,266.0,7648.0,111.0,686.0,9287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,133.0,3.0,882.0,0.0,0.0,2480.0,0.0,371.0,0.0,14.0,877.0,11824.0,118445.0,39.0,0.0,85.0,0.0,0.0,0.0,0.0,5.0,1476.0,0.0,0.0,16994.0,0.0,4.0,0.0,200.0,0.0,4542.0,0.0,,4.0,304.0,198.0,0.0,59576.0,75370.0,0.0,25.0,54.0,0.0,7.0,43272.0,0.0,1.0,0.0,19.0
2022-04-19,1018274.0,56.0,6638.0,15.0,5.0,0.0,93.0,0.0,0.0,0.0,14.0,0.0,235847.0,50580.0,5629.0,26.0,0.0,592.0,50.0,302.0,247.0,25759.0,54.0,0.0,0.0,1488.0,121.0,177.0,89.0,0.0,14131.0,0.0,182.0,669.0,0.0,90.0,14.0,0.0,7893.0,2.0,0.0,0.0,0.0,1120.0,20615.0,207.0,3.0,0.0,260.0,0.0,0.0,116.0,239.0,0.0,1421.0,3739.0,0.0,3015.0,0.0,0.0,0.0,41.0,3668.0,0.0,1.0,0.0,691.0,5.0,17.0,637332.0,480617.0,0.0,0.0,0.0,0.0,25465.0,25.0,0.0,0.0,342.0,277181.0,13.0,0.0,10211.0,0.0,0.0,910.0,38.0,4.0,9.0,5.0,908800.0,580.0,600.0,4978.0,,2067.0,837.0,0.0,1820.0,224.0,6734.0,0.0,4260.0,27326.0,31.0,40826.0,475.0,0.0,12.0,1.0,3.0,170.0,2.0,958.0,172.0,126.0,0.0,30.0,0.0,2.0,477.0,427.0,28416.0,1680.0,0.0,0.0,0.0,6069.0,563.0,9.0,282.0,1.0,0.0,0.0,1602.0,0.0,143.0,38.0,34.0,85.0,1.0,56.0,6.0,56.0,38.0,0.0,10.0,2505.0,0.0,19598.0,0.0,10.0,22.0,50882.0,,132.0,717.0,70923.0,31.0,75.0,0.0,259.0,479.0,0.0,236.0,755.0,156.0,301.0,3277.0,100.0,1524.0,8523.0,9.0,0.0,2.0,17.0,0.0,4.0,362.0,107.0,0.0,143.0,1.0,987.0,0.0,0.0,4718.0,2305.0,481.0,0.0,0.0,1475.0,16652.0,111280.0,2.0,74679.0,33.0,22.0,26.0,0.0,28239.0,4.0,1727.0,0.0,13.0,16891.0,0.0,2.0,81.0,92.0,864.0,4217.0,0.0,,3.0,1082.0,229.0,116306.0,38494.0,80193.0,0.0,8.0,15.0,0.0,6.0,13500.0,0.0,0.0,125.0,0.0
2022-04-20,961554.0,61.0,5219.0,71.0,0.0,304.0,0.0,0.0,28.0,0.0,15.0,101.0,218535.0,53901.0,5774.0,21.0,10.0,441.0,28.0,674.0,605.0,0.0,9.0,0.0,242.0,1014.0,97.0,30.0,41.0,0.0,36750.0,0.0,178.0,609.0,0.0,0.0,27.0,0.0,13433.0,5.0,0.0,0.0,0.0,2885.0,16165.0,248.0,0.0,0.0,203.0,2892.0,9.0,478.0,297.0,77.0,0.0,4146.0,0.0,2351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,37.0,47.0,542773.0,503089.0,0.0,5.0,11.0,0.0,155711.0,0.0,0.0,1.0,232.0,198583.0,3.0,0.0,7365.0,0.0,122.0,898.0,0.0,2.0,9.0,1.0,831014.0,36.0,668.0,1407.0,0.0,2380.0,0.0,0.0,1607.0,199.0,1395.0,0.0,4050.0,100440.0,35.0,47881.0,0.0,24.0,16.0,0.0,22.0,18.0,0.0,1082.0,985.0,148.0,0.0,0.0,0.0,22.0,1255.0,174.0,22222.0,678.0,0.0,0.0,7.0,6968.0,0.0,13.0,297.0,0.0,0.0,2115.0,1290.0,0.0,112.0,40.0,51.0,69.0,0.0,40.0,7.0,19.0,0.0,0.0,9.0,3522.0,72.0,10371.0,32.0,10.0,0.0,88993.0,,126.0,941.0,65309.0,34.0,103.0,89.0,0.0,519.0,6.0,0.0,730.0,365.0,1523.0,13070.0,74.0,1107.0,9078.0,0.0,0.0,0.0,50.0,0.0,3.0,485.0,95.0,0.0,146.0,3.0,921.0,0.0,0.0,3472.0,,2185.0,0.0,0.0,2842.0,40725.0,90825.0,10.0,0.0,61.0,0.0,0.0,0.0,0.0,3.0,2476.0,0.0,0.0,20455.0,1.0,2.0,114.0,405.0,0.0,3668.0,5.0,,11.0,1144.0,249.0,26093.0,67804.0,107906.0,0.0,46.0,57.0,0.0,1.0,13271.0,0.0,0.0,0.0,39.0
2022-04-21,921562.0,37.0,5481.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,227701.0,49848.0,8601.0,33.0,9.0,459.0,45.0,547.0,695.0,17069.0,12.0,0.0,0.0,695.0,86.0,0.0,75.0,0.0,18660.0,0.0,181.0,631.0,0.0,41.0,29.0,0.0,10515.0,1.0,349.0,0.0,0.0,3309.0,18942.0,274.0,1.0,0.0,86.0,0.0,5.0,1301.0,329.0,0.0,0.0,2798.0,0.0,2042.0,13.0,23.0,165.0,245.0,0.0,0.0,0.0,0.0,804.0,46.0,37.0,529628.0,495608.0,0.0,15.0,0.0,50889.0,104007.0,0.0,0.0,0.0,223.0,186325.0,7.0,212.0,6755.0,0.0,45.0,1061.0,0.0,1.0,10.0,1.0,792176.0,0.0,628.0,3041.0,0.0,2451.0,1326.0,0.0,1413.0,171.0,1410.0,1497.0,2699.0,75995.0,26.0,47111.0,0.0,23.0,0.0,0.0,19.0,0.0,1.0,1003.0,1133.0,140.0,0.0,0.0,0.0,22.0,1389.0,498.0,39413.0,1468.0,0.0,0.0,6.0,5899.0,0.0,9.0,312.0,0.0,0.0,0.0,1075.0,0.0,165.0,25.0,41.0,67.0,0.0,60.0,6.0,20.0,0.0,0.0,12.0,3036.0,0.0,9474.0,0.0,5.0,9.0,75683.0,,86.0,892.0,59726.0,39.0,80.0,0.0,0.0,487.0,63.0,0.0,744.0,133.0,1177.0,14205.0,77.0,1063.0,8731.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,64.0,0.0,130.0,3.0,977.0,419.0,0.0,3420.0,6484.0,1281.0,0.0,0.0,4406.0,23343.0,81010.0,0.0,0.0,35.0,5.0,0.0,2392.0,0.0,5.0,3057.0,0.0,0.0,21931.0,3.0,2.0,248.0,546.0,0.0,3354.0,0.0,,0.0,1021.0,231.0,19472.0,60470.0,89374.0,0.0,34.0,7.0,0.0,0.0,30574.0,0.0,0.0,344.0,47.0
2022-04-22,831663.0,27.0,5163.0,131.0,7.0,0.0,0.0,0.0,4.0,0.0,9.0,143.0,193780.0,37209.0,11002.0,12.0,16.0,388.0,21.0,493.0,645.0,0.0,13.0,0.0,0.0,302.0,82.0,1.0,57.0,0.0,8068.0,134.0,150.0,287.0,0.0,34.0,26.0,0.0,17290.0,2.0,0.0,0.0,0.0,2949.0,18453.0,283.0,0.0,0.0,119.0,0.0,6.0,839.0,282.0,0.0,4532.0,2528.0,0.0,1634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375.0,63.0,16.0,464958.0,427595.0,0.0,1.0,0.0,0.0,88389.0,27.0,0.0,0.0,161.0,161718.0,0.0,0.0,7014.0,0.0,0.0,864.0,0.0,0.0,8.0,5.0,735931.0,0.0,574.0,2047.0,1373.0,2527.0,651.0,0.0,1096.0,153.0,1163.0,0.0,0.0,73744.0,68.0,42898.0,0.0,40.0,42.0,0.0,14.0,0.0,0.0,729.0,765.0,128.0,0.0,0.0,0.0,15.0,1170.0,113.0,18731.0,829.0,0.0,0.0,2.0,6342.0,0.0,16.0,249.0,0.0,0.0,0.0,0.0,0.0,122.0,32.0,29.0,77.0,6.0,47.0,1.0,17.0,168.0,0.0,9.0,2617.0,0.0,7984.0,0.0,0.0,6.0,109253.0,,98.0,637.0,46004.0,0.0,82.0,117.0,0.0,542.0,0.0,352.0,730.0,229.0,1096.0,11598.0,107.0,974.0,8843.0,3.0,0.0,0.0,40.0,104.0,5.0,391.0,46.0,0.0,117.0,4.0,763.0,0.0,0.0,3025.0,2687.0,1195.0,0.0,0.0,4629.0,12505.0,75414.0,2.0,49143.0,50.0,9.0,0.0,0.0,0.0,2.0,3857.0,0.0,0.0,21808.0,3.0,0.0,85.0,419.0,0.0,2898.0,0.0,,0.0,813.0,259.0,23697.0,88824.0,76657.0,0.0,27.0,72.0,0.0,32.0,11160.0,0.0,0.0,0.0,105.0
2022-04-23,478351.0,10.0,4470.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,191454.0,35052.0,8140.0,19.0,17.0,366.0,26.0,446.0,528.0,0.0,0.0,0.0,0.0,737.0,0.0,0.0,0.0,0.0,7111.0,0.0,141.0,354.0,0.0,0.0,28.0,0.0,4751.0,3.0,0.0,0.0,0.0,2671.0,23119.0,291.0,0.0,0.0,0.0,0.0,6.0,894.0,266.0,237.0,162.0,1325.0,0.0,1350.0,0.0,0.0,0.0,883.0,0.0,0.0,0.0,0.0,354.0,31.0,12.0,199699.0,188619.0,0.0,0.0,0.0,0.0,80571.0,0.0,3.0,0.0,87.0,0.0,0.0,0.0,4175.0,0.0,96.0,1028.0,0.0,0.0,6.0,4.0,382581.0,0.0,523.0,0.0,0.0,2593.0,522.0,0.0,608.0,110.0,0.0,0.0,6649.0,71028.0,48.0,43892.0,0.0,0.0,8.0,0.0,18.0,218.0,0.0,619.0,696.0,93.0,0.0,0.0,0.0,27.0,878.0,56.0,17088.0,0.0,0.0,0.0,4.0,5624.0,0.0,11.0,231.0,0.0,0.0,0.0,1793.0,0.0,0.0,27.0,30.0,70.0,0.0,56.0,6.0,19.0,52.0,0.0,18.0,2045.0,0.0,5714.0,0.0,6.0,0.0,29959.0,,0.0,289.0,41022.0,0.0,0.0,0.0,0.0,481.0,0.0,0.0,752.0,206.0,1239.0,11672.0,77.0,566.0,8671.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,91.0,2.0,628.0,0.0,0.0,2709.0,1877.0,1062.0,0.0,0.0,4230.0,11747.0,64725.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,3.0,4198.0,0.0,0.0,20052.0,0.0,4.0,0.0,475.0,0.0,2654.0,0.0,,0.0,768.0,261.0,0.0,20279.0,78626.0,0.0,14.0,256.0,0.0,33.0,10365.0,0.0,0.0,0.0,36.0
2022-04-24,365343.0,41.0,3379.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,145194.0,33709.0,6574.0,20.0,20.0,442.0,24.0,355.0,379.0,0.0,0.0,0.0,0.0,431.0,152.0,0.0,0.0,0.0,3655.0,0.0,105.0,237.0,0.0,0.0,16.0,0.0,4657.0,0.0,0.0,0.0,0.0,2030.0,21316.0,249.0,0.0,0.0,118.0,0.0,0.0,560.0,245.0,0.0,0.0,769.0,0.0,1005.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,181.0,10.0,17.0,149714.0,139950.0,0.0,0.0,0.0,0.0,58954.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,3.0,0.0,286027.0,0.0,429.0,0.0,0.0,2541.0,382.0,0.0,528.0,82.0,0.0,0.0,3430.0,56848.0,0.0,38675.0,0.0,29.0,13.0,0.0,23.0,0.0,0.0,1082.0,322.0,86.0,0.0,0.0,0.0,12.0,509.0,111.0,14955.0,0.0,0.0,31.0,0.0,4006.0,0.0,13.0,196.0,0.0,0.0,0.0,357.0,0.0,0.0,1.0,30.0,88.0,0.0,30.0,7.0,16.0,26.0,0.0,11.0,1590.0,0.0,5750.0,0.0,0.0,0.0,20507.0,,0.0,120.0,39624.0,58.0,205.0,0.0,0.0,333.0,0.0,0.0,781.0,200.0,344.0,9613.0,98.0,494.0,8293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,4.0,510.0,0.0,0.0,2044.0,1258.0,496.0,0.0,0.0,3222.0,6925.0,34370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5170.0,0.0,0.0,17784.0,0.0,0.0,0.0,204.0,0.0,2277.0,0.0,,0.0,301.0,244.0,0.0,13973.0,64132.0,0.0,27.0,47.0,0.0,55.0,8813.0,0.0,0.0,0.0,0.0
2022-04-25,637390.0,56.0,3453.0,0.0,4.0,0.0,0.0,0.0,0.0,11307.0,3.0,0.0,168716.0,37480.0,5547.0,0.0,5.0,407.0,27.0,323.0,149.0,0.0,35.0,0.0,57.0,138.0,33.0,119.0,142.0,0.0,6456.0,0.0,150.0,377.0,0.0,745.0,12.0,0.0,3883.0,4.0,0.0,0.0,15.0,1484.0,19413.0,208.0,1.0,0.0,0.0,0.0,11.0,87.0,237.0,0.0,0.0,2262.0,0.0,983.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,148.0,9.0,8.0,324347.0,269825.0,0.0,0.0,11.0,0.0,14032.0,30.0,0.0,0.0,58.0,194342.0,33.0,0.0,8413.0,0.0,0.0,81.0,0.0,1.0,4.0,31.0,552266.0,194.0,431.0,3325.0,0.0,11.0,317.0,0.0,1077.0,161.0,3276.0,0.0,4506.0,25282.0,143.0,24842.0,0.0,8.0,9.0,4.0,8.0,0.0,7.0,0.0,123.0,56.0,0.0,0.0,0.0,2.0,297.0,1210.0,12770.0,1310.0,0.0,0.0,0.0,2478.0,288.0,12.0,178.0,2.0,2.0,0.0,140.0,2.0,0.0,27.0,15.0,53.0,24.0,17.0,1.0,21.0,21.0,0.0,19.0,1406.0,0.0,6456.0,0.0,2.0,0.0,74329.0,,146.0,551.0,45962.0,21.0,0.0,0.0,0.0,267.0,68.0,0.0,801.0,212.0,267.0,6944.0,113.0,321.0,7529.0,13.0,0.0,1.0,46.0,0.0,11.0,0.0,0.0,4.0,109.0,1.0,699.0,157.0,0.0,2058.0,573.0,332.0,1745.0,0.0,1954.0,20583.0,80301.0,21.0,0.0,64.0,0.0,0.0,0.0,0.0,2.0,5218.0,0.0,0.0,14994.0,0.0,2.0,144.0,458.0,0.0,2604.0,0.0,,0.0,224.0,215.0,44992.0,68274.0,71001.0,0.0,34.0,20.0,0.0,58.0,8270.0,0.0,0.0,332.0,74.0
2022-04-26,779050.0,24.0,6462.0,34.0,1.0,0.0,0.0,57.0,0.0,0.0,10.0,0.0,226371.0,39909.0,4470.0,6.0,10.0,494.0,19.0,506.0,155.0,20322.0,13.0,0.0,52.0,464.0,178.0,2.0,56.0,0.0,22142.0,0.0,136.0,1140.0,0.0,2.0,2.0,0.0,7590.0,2.0,0.0,0.0,0.0,1350.0,16772.0,202.0,0.0,0.0,127.0,0.0,11.0,704.0,196.0,0.0,0.0,2152.0,0.0,1484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,51.0,26.0,412670.0,363456.0,0.0,16.0,0.0,0.0,97498.0,0.0,0.0,0.0,62.0,136798.0,0.0,0.0,4925.0,0.0,91.0,616.0,0.0,0.0,0.0,0.0,641147.0,76.0,347.0,1399.0,279.0,5399.0,576.0,0.0,1307.0,147.0,1223.0,0.0,3743.0,29984.0,49.0,40550.0,313.0,0.0,5.0,0.0,7.0,115.0,1.0,67.0,591.0,68.0,0.0,2.0,42.0,21.0,909.0,232.0,60405.0,588.0,0.0,0.0,5.0,3361.0,0.0,17.0,259.0,0.0,1.0,0.0,1190.0,0.0,0.0,45.0,50.0,116.0,0.0,57.0,1.0,15.0,48.0,0.0,8.0,1862.0,0.0,9902.0,0.0,5.0,0.0,56962.0,,21.0,492.0,52031.0,25.0,0.0,90.0,184.0,744.0,0.0,0.0,623.0,123.0,1356.0,3725.0,71.0,724.0,6998.0,3.0,0.0,0.0,0.0,0.0,10.0,1166.0,0.0,0.0,106.0,2.0,981.0,238.0,0.0,3688.0,1817.0,1579.0,604.0,0.0,5062.0,24554.0,76761.0,2.0,47421.0,44.0,24.0,34.0,0.0,22743.0,4.0,6336.0,0.0,8.0,13816.0,1.0,2.0,141.0,576.0,661.0,2511.0,22.0,,0.0,655.0,207.0,16611.0,45162.0,77064.0,0.0,7.0,92.0,0.0,9.0,48431.0,0.0,0.0,115.0,69.0
2022-04-27,683956.0,40.0,6732.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,104.0,110052.0,50876.0,6249.0,19.0,13.0,441.0,23.0,473.0,656.0,0.0,10.0,0.0,236.0,270.0,101.0,32.0,51.0,0.0,20943.0,0.0,126.0,741.0,0.0,0.0,5.0,0.0,13085.0,4.0,468.0,0.0,0.0,2056.0,12981.0,206.0,0.0,0.0,78.0,4290.0,4.0,1390.0,191.0,69.0,0.0,2470.0,0.0,1207.0,0.0,22.0,134.0,0.0,0.0,0.0,0.0,0.0,369.0,102.0,24.0,369366.0,341489.0,0.0,0.0,0.0,0.0,67711.0,26.0,0.0,0.0,290.0,141661.0,13.0,0.0,11487.0,0.0,0.0,790.0,0.0,0.0,27.0,7.0,584322.0,634.0,430.0,2220.0,0.0,3303.0,617.0,0.0,1009.0,168.0,970.0,0.0,1666.0,88431.0,66.0,46254.0,0.0,49.0,1.0,0.0,13.0,0.0,0.0,470.0,614.0,118.0,0.0,0.0,0.0,7.0,994.0,112.0,19365.0,822.0,0.0,0.0,9.0,3471.0,0.0,16.0,189.0,0.0,0.0,0.0,1464.0,2.0,0.0,35.0,67.0,81.0,0.0,51.0,8.0,17.0,53.0,0.0,8.0,1757.0,60.0,9125.0,24.0,3.0,0.0,113330.0,,81.0,407.0,60272.0,14.0,0.0,0.0,0.0,845.0,3.0,0.0,851.0,194.0,1041.0,4782.0,50.0,1464.0,7635.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,98.0,2.0,921.0,0.0,0.0,0.0,3759.0,1161.0,0.0,0.0,6371.0,24204.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8916.0,0.0,0.0,14887.0,1.0,0.0,0.0,543.0,0.0,2479.0,0.0,,0.0,812.0,212.0,17111.0,89828.0,80047.0,0.0,25.0,102.0,0.0,20.0,11313.0,0.0,0.0,0.0,62.0
2022-04-28,759393.0,41.0,5005.0,73.0,3.0,336.0,0.0,0.0,33.0,0.0,3.0,0.0,209668.0,41780.0,8313.0,,16.0,374.0,19.0,432.0,573.0,20335.0,14.0,0.0,0.0,233.0,0.0,0.0,95.0,125.0,19916.0,59.0,98.0,588.0,0.0,160.0,5.0,0.0,8497.0,2.0,0.0,0.0,0.0,2573.0,10392.0,208.0,0.0,0.0,58.0,0.0,7.0,850.0,204.0,0.0,0.0,1872.0,0.0,1088.0,0.0,0.0,0.0,839.0,0.0,0.0,0.0,0.0,325.0,72.0,23.0,378590.0,352863.0,0.0,9.0,99.0,22541.0,60007.0,16.0,5.0,0.0,132.0,130104.0,0.0,0.0,7580.0,0.0,110.0,930.0,9.0,4.0,10.0,2.0,674472.0,0.0,413.0,1736.0,0.0,3377.0,412.0,0.0,969.0,148.0,1148.0,539.0,3804.0,70034.0,115.0,41671.0,0.0,15.0,21.0,0.0,19.0,0.0,1.0,369.0,2958.0,115.0,0.0,0.0,0.0,30.0,746.0,448.0,15032.0,562.0,0.0,0.0,6.0,2935.0,0.0,19.0,206.0,0.0,0.0,0.0,1232.0,0.0,0.0,24.0,42.0,105.0,9.0,40.0,4.0,41.0,65.0,0.0,15.0,1248.0,0.0,8325.0,0.0,0.0,31.0,90540.0,,124.0,385.0,51257.0,13.0,0.0,0.0,0.0,874.0,11.0,0.0,778.0,193.0,957.0,14346.0,77.0,1146.0,7547.0,6.0,0.0,0.0,76.0,0.0,7.0,644.0,0.0,0.0,92.0,1.0,817.0,28.0,0.0,0.0,1361.0,283.0,0.0,0.0,4146.0,24333.0,107990.0,6.0,0.0,62.0,0.0,0.0,2529.0,0.0,3.0,11508.0,0.0,0.0,14437.0,1.0,4.0,227.0,802.0,0.0,2256.0,0.0,,0.0,1055.0,275.0,14005.0,77128.0,69365.0,0.0,21.0,97.0,0.0,0.0,7116.0,0.0,0.0,163.0,55.0
