date,World,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Korea,North Macedonia,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2020-08-02,227.53,13.446,77.569,265.98,91.486,350.688,7.502,0.0,95.977,865.584,623.275,28.18,117.322,129.234,98.103,231.027,746.361,1633.569,101.019,78.112,98.06,327.988,22.207,2.621,62.299,8.946,877.282,73.932,782.117,44.862,1460.159,0.0,0.0,225.304,2.514,2.638,0.895,19.596,73.984,404.611,0.0,2.689,1.185,711.14,0.389,1323.88,38.242,27.134,,723.049,20.809,99.991,13.467,0.0,79.24,140.652,2.868,59.671,99.032,0.0,831.343,307.65,21.813,444.733,1044.829,4.343,33.935,472.672,38.402,164.507,128.993,207.09,0.0,0.0,14.799,107.413,0.0,228.966,81.671,12.285,55.464,120.833,91.808,45.161,17.701,7.971,350.428,22.295,12.823,128.597,14.156,452.411,375.832,117.241,10.033,160.9,259.728,46.014,,206.266,429.678,55.941,0.0,1122.764,33.064,18.392,69.495,3.987,703.784,82.365,,932.6,969.34,589.085,0.0,12.968,206.749,92.375,10.184,171.453,50.819,53.09,17.051,149.632,900.246,0.0,75.409,28.963,3.005,1645.673,1.372,300.023,,32.094,0.0,380.615,,711.276,109.616,1.471,731.962,226.603,140.397,8.402,0.055,202.18,,56.273,133.853,0.0,2.121,10.938,0.572,15.141,852.728,,462.36,27.786,76.423,689.203,27.928,,348.185,1623.424,4.733,176.972,1553.293,196.757,96.068,126.474,668.613,426.669,263.998,17.493,,0.0,5.56,0.0,28.858,,0.0,48.374,326.679,38.287,358.435,65.338,6.972,435.691,29.237,46.23,,2.387,1102.817,1172.352,4.13,15.303,338.551,1.878,7.531,663.381,147.497,130.199,7.186,0.711,30.243,0.0,0.363,0.0,10.51,,22.86,8.822,79.165,415.519,,1.418,188.909,220.948,77.901,1260.602,286.113,27.463,138.762,,0.0,167.587,2.047,,1.573,93.218,86.333
2020-08-03,223.979,10.868,75.753,260.351,89.058,375.737,9.273,0.0,63.985,864.134,615.723,46.966,118.579,130.914,92.51,216.063,724.41,1598.248,92.747,78.112,95.963,333.393,22.207,2.621,46.724,5.112,872.456,73.932,607.386,24.712,1423.445,0.0,0.0,226.778,2.205,1.319,0.835,5.194,64.518,429.899,0.0,2.689,0.79,692.215,0.36,1363.862,38.242,57.952,,687.341,20.064,102.472,12.308,0.0,103.794,142.177,2.919,76.331,161.484,0.0,798.036,326.648,19.443,443.154,1044.829,4.614,34.689,434.392,38.434,168.65,137.255,207.09,0.0,0.0,15.16,120.287,0.0,191.294,63.563,11.217,57.491,125.105,91.808,49.109,0.0,7.971,349.307,22.295,12.823,105.103,14.76,438.535,388.484,108.294,9.631,163.581,265.085,46.573,,208.118,433.768,62.909,0.0,1096.518,32.911,18.392,72.44,3.721,721.363,85.549,,918.01,918.272,578.076,0.0,14.589,214.946,92.375,8.486,181.435,50.819,54.181,16.536,151.883,838.479,0.0,66.528,29.796,2.858,1764.039,1.328,324.4,,36.739,0.0,379.0,,711.276,137.02,1.471,650.633,226.603,141.732,8.25,0.092,219.32,,65.406,148.998,0.0,1.929,10.938,0.763,13.494,820.612,,437.045,37.171,77.4,459.105,26.172,,365.709,1590.988,4.831,173.432,1274.112,210.196,102.039,123.651,640.043,412.375,262.319,15.461,,0.0,5.56,0.0,28.858,,0.0,39.579,306.492,35.92,336.169,65.338,7.553,392.583,30.655,44.343,,1.364,1074.116,1136.832,4.246,11.362,384.199,1.053,6.699,663.381,156.408,130.313,7.819,,30.444,0.0,0.349,0.0,11.527,,22.207,8.902,80.055,371.78,,1.418,193.568,210.356,81.648,1207.13,278.863,26.002,140.264,,0.0,168.4,2.251,,1.276,101.31,84.005
2020-08-04,224.16,9.215,73.243,264.925,86.608,400.787,9.666,0.0,63.985,882.877,600.258,122.113,118.865,147.57,89.042,198.106,653.676,1501.796,86.66,78.112,92.711,341.972,22.207,10.784,15.575,7.668,902.642,73.932,646.352,24.712,1434.03,0.0,0.0,227.516,2.117,1.319,1.014,19.309,72.632,466.989,0.0,3.406,0.677,671.403,0.315,1303.041,40.632,57.952,,674.216,20.596,98.006,13.022,0.0,106.026,141.7,3.08,84.321,160.592,0.0,855.388,315.76,16.263,444.417,1044.829,4.614,39.968,376.14,37.907,175.699,148.967,131.785,0.0,0.0,19.311,126.259,6.53,191.294,127.495,9.881,60.442,101.745,91.808,55.465,0.0,7.971,331.43,26.192,12.823,124.888,13.897,439.07,367.972,104.822,9.732,163.581,265.73,47.205,,209.067,435.768,64.502,0.0,1054.609,32.708,22.989,74.545,3.721,715.692,85.531,,910.155,849.168,557.565,0.0,15.67,189.262,95.844,8.863,177.178,25.41,57.817,16.164,152.965,836.935,0.0,60.483,31.952,1.738,1794.585,1.018,341.276,,35.683,0.0,370.686,,700.582,164.424,1.177,657.011,226.603,155.641,9.372,0.092,215.425,,63.704,159.189,0.0,1.929,10.938,0.763,12.03,814.89,,423.671,39.011,87.169,274.239,22.203,,348.947,1633.405,5.028,173.727,1318.224,250.262,106.505,123.748,615.183,416.496,260.529,12.557,,0.0,5.56,0.0,28.858,,0.0,35.181,291.825,36.208,322.78,0.0,8.018,381.23,29.06,41.984,,0.455,1027.768,1140.076,3.956,12.095,466.876,1.099,6.059,762.079,161.242,130.085,8.949,0.419,30.444,0.0,0.335,0.746,10.397,,26.779,9.388,81.461,371.78,,1.439,197.724,191.29,83.47,1198.499,277.806,23.957,154.443,,0.0,171.968,2.302,,1.692,89.471,86.027
2020-08-05,224.776,8.704,71.645,275.831,85.205,263.016,8.907,0.0,10.664,915.968,593.065,488.451,120.547,137.218,88.706,181.694,651.237,1496.362,84.586,81.663,89.985,327.988,93.761,9.811,15.575,7.668,949.517,73.932,621.921,0.0,1437.365,31.916,0.0,230.317,2.117,0.621,1.014,16.586,68.913,532.738,0.0,2.33,0.733,670.688,0.301,1342.849,11.951,57.952,,698.15,19.034,95.029,12.308,0.0,126.115,136.84,3.252,93.671,222.153,0.0,844.078,315.149,13.686,451.361,1044.829,4.614,53.542,297.916,36.683,177.995,153.15,395.354,0.0,0.0,21.658,129.769,6.53,182.085,174.797,11.217,61.125,117.488,91.808,61.339,0.0,7.971,330.869,28.284,37.044,137.253,14.76,432.386,398.165,100.416,9.932,174.308,269.955,45.15,,209.756,432.757,71.868,0.0,1026.669,34.334,25.465,75.231,3.899,787.298,87.881,,923.622,825.04,530.569,0.0,17.832,220.775,65.053,9.241,183.931,0.0,56.726,16.303,155.332,731.932,0.0,64.333,33.717,1.974,1960.679,1.107,386.279,,36.105,0.0,373.721,,695.082,137.02,0.589,629.902,226.603,167.841,10.04,0.111,215.814,,69.302,174.22,0.0,1.736,26.769,0.763,12.272,799.272,,375.429,43.612,81.996,375.194,20.558,,339.233,1579.193,8.873,176.087,1378.607,263.883,109.717,120.243,612.957,422.956,258.712,10.235,,0.0,5.56,0.0,38.477,,0.0,43.977,281.086,33.321,311.575,0.0,6.623,483.056,30.478,43.871,,0.852,980.968,1156.455,4.439,10.538,486.263,1.328,4.288,716.775,172.996,128.712,10.26,0.419,30.846,0.0,0.418,0.746,11.866,,28.085,9.145,84.227,546.735,,1.545,203.795,178.474,84.863,1169.172,279.805,21.035,150.4,,0.0,181.65,2.628,,1.543,88.572,82.228
2020-08-06,225.397,8.607,69.481,288.145,84.515,275.541,10.509,0.0,10.664,940.929,583.714,1343.24,122.625,128.699,80.876,162.868,617.09,1449.495,86.234,81.663,87.887,344.031,162.848,9.811,15.575,8.946,915.322,73.932,603.675,0.0,1418.48,31.916,0.0,235.035,2.293,1.009,0.537,16.586,65.974,532.738,0.0,2.689,0.395,670.025,0.245,1382.002,21.511,57.952,,729.612,16.655,82.623,15.876,10.462,128.347,129.598,3.02,98.772,222.153,0.0,767.756,342.592,11.253,457.042,1044.829,0.814,55.05,325.378,34.73,180.667,157.726,771.881,0.0,0.0,24.726,132.821,6.53,182.085,196.601,12.285,62.84,134.425,91.808,69.524,0.0,0.0,308.957,30.449,24.221,169.402,13.897,426.376,414.939,93.205,11.337,160.9,276.838,45.071,,209.903,434.645,68.683,0.0,1015.028,34.656,33.246,76.659,3.633,847.923,83.254,,888.832,823.634,518.202,0.0,25.396,243.727,59.848,7.921,211.528,0.0,39.999,15.63,157.979,705.681,0.0,60.044,31.021,2.18,1834.677,1.328,247.519,,31.46,0.0,364.78,,698.138,137.02,0.589,739.935,226.603,170.458,9.463,0.074,233.734,,72.117,185.037,0.0,1.736,26.769,0.725,11.691,781.242,,373.518,47.844,77.267,339.576,18.917,,352.376,1639.303,9.859,172.252,1607.244,260.352,112.502,116.154,605.536,422.396,257.019,8.493,,0.0,0.0,0.0,38.477,,0.0,35.181,274.851,35.169,308.373,0.0,6.856,487.137,38.097,39.626,,0.852,935.237,1173.117,4.13,11.729,513.577,1.145,5.781,791.203,180.201,124.25,11.796,0.46,30.645,0.0,0.363,0.746,11.753,,30.045,10.359,86.406,809.168,,1.608,206.918,171.801,86.403,1142.171,281.341,21.912,145.664,,0.0,191.543,2.455,,1.246,80.379,76.407
2020-08-07,224.768,9.604,65.617,307.847,83.758,375.737,10.958,0.0,10.664,975.053,516.099,2583.154,123.083,130.571,87.252,144.621,624.407,1579.229,86.695,99.416,84.531,346.004,162.848,9.811,15.575,8.946,908.205,73.932,560.069,0.0,1400.548,31.916,2.227,223.977,2.293,1.009,0.417,16.586,65.714,554.655,0.0,5.915,0.339,671.199,0.262,1382.117,21.511,73.194,,822.454,16.939,81.134,19.711,10.462,138.392,141.605,2.878,111.012,226.614,0.0,717.796,367.424,9.631,459.567,0.0,1.629,52.034,322.881,31.788,185.7,166.197,1242.54,0.0,0.0,27.253,148.733,22.854,239.012,218.774,12.018,66.163,137.293,91.808,76.36,0.0,0.0,307.164,33.84,24.221,154.564,14.329,427.35,417.048,88.932,11.638,179.671,277.047,46.642,,207.373,437.229,80.627,0.0,1057.572,37.586,38.552,76.812,3.899,905.403,83.328,,863.581,883.134,506.287,0.0,27.017,254.292,59.848,8.109,214.023,0.0,43.999,15.329,158.111,645.459,0.0,62.138,24.356,2.563,1863.314,1.151,320.649,,39.695,0.0,351.126,,689.583,219.232,0.589,759.071,226.603,169.256,10.586,0.111,262.171,,79.974,188.055,0.0,1.35,26.769,0.725,11.604,772.183,,382.116,57.229,78.776,416.931,18.403,,359.042,1656.769,11.437,172.547,1655.908,254.415,116.315,124.527,626.315,426.618,255.104,7.694,,0.0,0.0,0.0,19.238,,29.682,30.784,271.583,37.825,299.205,0.0,7.437,459.817,40.932,36.323,,0.852,873.094,1173.0,4.362,11.729,543.329,1.099,6.72,894.755,191.765,118.643,13.695,0.46,30.042,0.0,0.488,0.746,9.832,,36.576,9.793,88.785,1377.772,,2.116,216.968,164.705,86.27,1130.563,278.779,17.822,145.779,,0.0,197.585,2.353,,2.018,76.083,78.551
2020-08-08,227.148,7.416,63.724,309.255,83.357,375.737,11.464,0.0,10.664,994.675,483.371,3644.596,125.948,121.823,79.31,127.823,680.506,1656.663,89.102,56.809,83.063,343.087,222.066,9.811,15.575,7.668,839.488,73.932,560.069,0.0,1423.064,31.916,2.227,222.207,1.411,0.776,0.477,28.193,65.324,598.487,0.0,4.839,0.339,681.758,0.242,1362.705,15.536,77.716,,890.783,18.146,79.149,22.743,10.462,120.535,146.369,3.555,111.012,226.614,0.0,655.723,407.755,8.992,462.093,0.0,1.629,56.558,351.175,34.479,186.749,167.843,1317.846,0.0,0.0,27.072,148.836,22.854,164.086,218.774,12.018,68.166,105.12,275.423,80.308,0.0,0.0,291.976,40.911,33.72,153.327,14.674,433.359,411.009,81.588,12.742,166.263,283.866,49.245,,202.596,464.872,106.508,0.0,1071.224,38.467,42.442,77.111,3.367,1008.97,82.81,,844.502,878.684,493.468,0.0,27.017,271.962,17.347,8.298,226.207,0.0,50.544,15.651,160.801,580.604,0.0,55.687,21.465,2.505,1811.767,1.328,356.277,,40.328,0.0,327.119,,711.887,301.444,0.589,621.928,226.603,186.663,10.131,0.111,225.163,,82.036,200.125,3.449,0.771,26.769,0.801,11.911,776.901,,412.207,63.669,73.226,480.301,21.974,,336.757,1648.603,9.564,179.921,1655.908,247.951,120.957,119.464,645.238,432.976,253.418,6.678,,0.0,0.0,0.0,19.238,,29.682,17.591,268.726,41.521,288.29,112.008,8.367,428.772,40.578,35.852,,0.852,833.107,1183.968,4.477,10.171,543.329,1.191,5.333,883.429,187.689,118.872,15.593,0.251,29.841,0.0,0.502,0.746,9.945,,66.621,10.197,90.847,1224.686,,1.926,224.801,163.116,86.226,1149.39,279.57,16.653,140.61,,0.0,194.971,2.261,,1.988,83.676,56.126
2020-08-09,227.448,8.364,63.46,313.828,82.288,375.737,13.291,0.0,10.664,979.558,489.126,4142.44,126.975,117.62,75.618,108.611,609.772,1681.115,98.454,35.506,82.119,369.169,236.87,9.811,15.575,10.224,805.457,0.0,430.18,0.0,1416.86,31.916,2.227,212.476,1.411,1.009,0.656,28.193,66.338,524.309,0.0,4.839,0.451,679.717,0.243,1346.146,15.536,77.716,,832.105,18.927,85.352,27.381,10.462,121.651,147.989,3.424,111.012,163.269,0.0,666.944,457.03,9.091,469.51,0.0,1.629,55.05,383.63,33.328,187.984,170.951,1468.456,0.0,0.0,25.989,148.88,22.854,164.086,272.358,12.819,71.944,119.16,397.833,92.538,0.0,0.0,296.964,44.23,33.72,116.232,15.106,440.914,408.038,75.846,16.153,136.765,290.281,50.602,,195.086,471.142,109.494,0.0,1094.084,42.278,45.625,77.998,3.456,775.75,81.125,,812.518,890.63,482.609,0.0,25.396,297.282,10.408,8.486,236.923,0.0,51.635,15.586,163.503,540.456,0.0,52.614,20.926,2.475,1674.31,1.151,429.407,,42.228,0.0,323.378,,702.11,356.252,0.0,574.088,0.0,205.564,9.797,0.129,255.159,,86.423,214.473,3.449,0.386,26.769,0.42,12.519,788.005,,374.951,68.086,70.894,529.03,18.751,,363.995,1596.659,10.254,186.263,1444.188,231.293,122.864,117.322,682.713,436.537,251.815,5.662,,0.0,0.0,0.0,19.238,,29.682,17.591,270.676,47.989,277.376,112.008,8.483,404.291,44.653,32.55,,0.398,807.662,1162.08,4.574,3.757,543.329,0.962,4.651,876.957,191.007,120.474,17.13,,29.539,0.0,0.474,0.746,11.188,,63.356,11.007,93.132,2186.94,,2.138,226.841,161.633,90.951,1170.91,273.126,19.575,152.277,,0.0,197.833,2.241,,2.077,86.823,44.606
2020-08-10,230.851,8.364,62.246,322.272,83.29,325.639,11.211,0.0,0.0,1035.479,478.696,4753.004,128.277,113.953,80.317,92.971,648.798,1740.209,107.514,35.506,81.909,369.426,296.088,9.811,15.575,8.946,800.794,0.0,629.652,99.608,1446.584,31.916,2.227,199.5,2.382,1.009,0.656,28.193,74.556,505.764,0.0,4.839,0.508,691.246,0.264,1345.047,15.536,19.764,,862.795,20.525,88.081,33.535,15.693,102.678,141.605,3.596,139.232,95.463,0.0,657.415,425.532,9.244,478.032,0.0,0.814,58.821,391.951,34.868,190.3,174.223,1524.936,0.0,0.0,30.501,168.876,163.243,150.691,272.358,18.962,71.069,101.566,397.833,97.449,0.0,0.0,305.146,40.839,33.72,116.232,12.344,450.59,390.88,74.644,18.761,126.038,291.376,50.631,,189.824,487.975,111.485,0.0,1083.924,43.972,44.564,76.974,4.43,725.9,80.163,,768.749,960.672,445.81,0.0,23.775,318.776,27.322,5.658,273.915,0.0,54.544,15.904,164.908,543.545,0.0,52.074,19.701,2.74,1649.491,1.328,446.284,,36.528,0.0,329.582,,720.747,328.848,0.0,629.902,0.0,210.022,13.285,0.092,270.742,,83.804,199.726,3.449,0.579,26.769,0.229,12.529,806.25,,388.803,64.405,69.718,574.263,17.806,,375.042,1573.749,10.155,222.689,1469.416,262.273,123.968,122.288,719.817,434.299,249.86,4.355,,0.0,0.0,0.0,19.238,,29.682,17.591,270.649,53.475,263.551,112.008,8.018,397.55,43.413,34.908,,0.398,780.313,1185.209,4.574,3.757,545.138,1.97,6.293,964.33,193.946,124.936,18.44,0.209,29.138,0.0,0.432,0.746,10.284,,64.662,12.302,95.452,2186.94,,2.159,227.471,163.222,89.144,1199.681,277.08,21.328,151.266,,0.0,213.627,1.986,,2.908,81.428,41.236
2020-08-11,230.882,12.692,60.813,325.79,82.399,300.59,10.987,0.0,0.0,1040.995,465.748,5495.073,129.656,102.455,80.54,79.262,668.311,1814.925,113.812,39.056,79.182,374.059,296.088,6.515,31.149,10.224,815.356,0.0,572.749,99.608,1419.818,31.916,2.227,192.865,2.558,1.009,1.491,17.733,66.052,487.219,0.0,4.839,0.451,696.5,0.256,1454.948,13.146,33.331,,901.592,19.673,104.705,34.962,15.693,108.258,142.653,3.242,150.622,89.218,0.0,605.495,422.199,9.749,474.56,0.0,0.814,57.312,461.021,34.835,190.096,173.275,1713.199,0.0,0.0,26.892,175.35,156.713,150.691,249.446,21.899,72.112,107.301,397.833,104.67,0.0,0.0,313.889,38.169,50.817,129.834,13.638,446.894,393.373,68.368,19.363,134.083,297.341,49.8,,185.239,500.56,109.096,0.0,1093.872,47.732,44.918,72.544,5.228,692.133,78.164,,738.448,1005.883,439.476,0.0,23.775,375.063,23.853,4.903,305.035,25.41,58.544,15.563,166.856,501.852,0.0,48.022,17.299,2.976,1483.396,1.505,470.661,,38.006,0.0,333.801,,736.024,411.06,0.0,617.144,0.0,212.985,13.71,0.074,295.673,,96.211,244.876,3.449,0.193,26.769,0.229,13.073,798.686,,420.805,71.582,62.879,631.733,20.057,,400.947,1596.885,9.859,245.843,1462.279,233.171,120.731,123.067,782.151,433.434,248.277,5.226,,0.0,0.0,0.0,19.238,,29.682,26.386,274.988,54.746,255.983,112.008,8.948,356.039,43.768,38.682,,0.398,747.839,1187.001,4.979,3.207,500.393,2.107,5.397,935.205,201.813,131.457,19.661,0.251,29.037,0.0,0.418,0.0,9.267,,69.234,12.463,96.624,2186.94,,2.328,230.292,170.954,96.224,1185.61,276.46,24.833,135.73,,0.0,229.668,1.976,,,74.035,36.58
2020-08-12,230.872,12.546,56.535,326.494,81.152,475.934,10.312,0.0,0.0,1052.333,434.459,5889.591,131.688,94.28,87.811,69.608,695.141,1867.906,115.804,39.056,76.141,385.126,305.958,5.841,31.149,10.224,812.329,0.0,563.78,99.608,1414.175,0.0,2.227,173.401,2.646,1.086,1.73,19.524,65.402,524.309,0.0,6.094,0.564,685.839,0.243,1480.606,13.146,33.331,,895.608,17.684,122.57,35.854,15.693,108.258,147.322,2.878,150.452,24.981,0.0,584.567,457.975,9.803,464.46,0.0,0.814,46.001,512.616,38.758,193.602,178.417,1844.984,0.0,0.0,27.975,188.165,244.864,121.39,250.555,21.632,77.93,74.591,428.436,115.937,0.0,0.0,312.712,39.035,26.596,140.962,11.912,448.261,341.134,65.297,20.467,123.356,304.903,50.261,,183.127,514.202,106.508,0.0,1086.676,49.291,48.455,69.511,6.38,653.624,78.312,,731.154,1021.344,399.51,0.0,24.856,363.587,31.225,4.526,313.548,50.819,64.362,15.885,169.939,452.439,0.0,39.68,15.976,2.681,1473.851,1.593,495.037,,37.583,0.0,331.597,,756.189,438.464,0.0,641.064,0.0,218.752,14.559,0.074,337.356,,99.582,245.616,3.449,3.857,21.156,0.343,13.055,798.759,,443.254,68.822,59.904,439.875,20.29,,403.613,1620.929,13.212,288.759,1235.14,240.301,122.613,133.874,791.427,438.826,247.365,6.17,,0.0,0.0,0.0,9.619,,89.047,17.591,280.509,60.578,250.016,112.008,8.948,202.412,48.375,44.815,,0.0,651.853,1173.057,5.23,3.665,504.998,1.924,7.147,975.656,203.614,142.098,17.311,0.293,28.937,0.0,0.391,0.0,10.284,,82.95,14.487,97.022,2449.372,,2.519,235.128,170.107,97.972,1188.836,271.47,24.541,140.379,,0.0,239.88,1.691,,2.344,73.885,41.175
2020-08-13,231.298,12.838,53.784,335.993,79.304,463.409,9.329,0.0,0.0,1052.003,433.02,5927.164,132.067,94.356,99.445,64.491,800.021,1927.0,113.701,39.056,73.414,358.187,449.067,5.841,31.149,25.561,821.0,0.0,552.956,155.876,1445.404,0.0,2.227,129.609,3.087,0.776,1.789,21.136,69.589,571.513,0.0,5.736,0.395,681.656,0.239,1466.919,3.585,33.331,,976.483,15.696,160.283,35.586,5.231,107.142,159.139,2.828,154.362,24.981,0.0,587.595,433.643,9.929,452.466,0.0,0.814,37.706,525.098,42.989,201.033,190.258,1807.331,0.0,1.076,27.614,203.928,244.864,121.39,229.49,20.564,82.728,62.224,459.038,121.137,0.0,0.0,333.167,38.53,26.596,114.996,18.213,445.883,315.062,61.825,21.671,117.993,306.325,51.045,,183.025,532.046,110.888,0.0,1083.078,51.34,39.966,66.986,7.797,596.866,80.385,,729.47,1040.318,363.465,0.0,17.291,371.42,61.583,5.846,318.686,76.229,59.635,16.526,170.584,455.527,0.0,33.635,20.632,2.681,1554.034,1.992,560.667,,44.129,0.0,337.722,,751.3,520.676,0.0,601.197,0.0,221.341,15.711,0.221,347.484,,104.984,251.992,3.449,6.364,21.156,0.305,13.142,786.959,,457.584,70.478,60.037,397.264,20.401,,398.661,1594.163,,297.018,1267.152,242.872,124.746,144.779,812.205,444.371,245.831,6.46,,0.0,0.0,0.0,9.619,,89.047,21.988,282.706,59.192,242.449,112.008,7.321,167.11,45.894,51.419,,0.0,579.041,1189.263,6.832,2.566,577.792,1.97,6.656,1075.972,202.098,148.161,19.57,0.251,28.836,0.0,0.404,0.0,10.397,,126.711,16.591,98.077,2558.719,,2.751,242.332,174.132,100.624,1163.416,272.928,26.586,144.624,,0.0,250.48,1.64,,2.374,74.884,39.888
2020-08-14,234.389,12.011,53.122,339.863,78.146,425.836,8.823,0.0,10.664,1027.459,472.582,5419.927,132.928,89.275,102.913,61.981,704.897,1864.51,113.204,35.506,72.785,371.399,597.111,5.841,31.149,31.951,822.882,0.0,571.512,155.876,1445.423,0.0,0.0,152.463,3.528,0.931,1.61,26.904,68.809,600.173,0.0,1.972,0.508,677.728,0.243,1501.85,8.365,18.089,,936.142,14.595,196.508,35.675,5.231,108.258,155.613,2.525,159.293,25.873,0.0,603.714,413.31,9.668,437.157,0.0,0.0,33.181,527.595,46.928,205.44,195.903,1393.151,0.0,1.076,27.433,211.375,316.691,126.413,196.97,24.837,86.35,52.276,489.641,131.151,0.0,0.0,345.104,34.85,26.596,137.253,20.457,454.777,297.33,56.35,23.276,83.132,308.58,50.443,,183.601,544.452,104.517,0.0,1043.285,51.713,33.6,64.977,8.152,545.623,77.664,,707.586,1044.301,333.453,0.266,14.589,381.439,61.583,5.28,329.989,101.639,65.453,16.96,172.057,450.895,0.0,31.575,20.24,2.534,1533.034,1.593,526.915,,37.583,0.0,329.103,,761.688,493.272,1.177,607.576,0.0,229.03,15.014,0.277,359.95,,109.239,261.956,3.449,7.714,21.156,0.305,12.62,800.623,,459.017,65.694,57.173,366.235,19.739,,402.28,1551.973,9.761,370.756,1539.549,267.448,125.323,139.424,797.364,446.253,244.622,11.977,,0.0,0.0,0.0,9.619,,59.365,30.784,277.652,56.882,236.482,112.008,6.972,138.903,49.261,64.156,,1.307,562.061,1212.552,9.206,2.932,598.23,2.153,6.763,1027.432,198.685,160.403,20.565,0.251,28.635,0.0,0.432,0.0,10.849,,131.283,19.99,98.557,2274.417,,2.773,249.334,186.206,109.052,1191.928,276.156,28.047,137.578,,0.0,254.932,1.436,,1.87,76.682,38.05
2020-08-15,232.356,13.032,51.433,346.548,76.609,425.836,8.626,0.0,10.664,1039.083,471.143,5062.982,133.003,84.157,117.678,60.436,912.22,1902.547,113.397,42.607,59.78,383.324,597.111,9.511,77.873,31.951,825.5,0.0,653.775,155.876,1401.264,0.0,0.0,145.976,2.867,0.543,1.491,15.297,68.055,552.969,0.0,1.972,0.564,656.967,0.243,1538.708,4.78,13.567,,952.549,13.245,217.598,36.032,10.462,107.142,157.805,2.04,176.973,25.873,0.0,602.646,395.311,9.208,416.799,0.0,0.0,27.902,513.448,53.826,211.718,205.078,1411.977,0.0,1.076,29.238,257.694,316.691,126.413,221.36,28.042,89.865,50.096,367.231,138.373,0.0,0.0,343.198,33.768,30.87,148.381,19.681,448.846,288.128,53.279,22.473,117.993,308.319,50.689,,184.956,566.207,108.897,0.0,1043.602,56.49,27.941,62.234,8.24,507.372,74.259,,682.335,1053.671,312.791,0.266,14.589,404.208,69.823,4.526,367.862,127.049,65.817,17.961,172.063,416.923,0.0,27.084,19.701,3.094,1491.033,2.169,586.919,,38.639,0.0,327.927,,752.217,411.06,1.471,593.224,0.0,240.536,16.682,0.277,430.46,,112.186,259.679,0.0,10.221,21.156,0.305,12.034,781.352,,429.403,67.35,54.464,342.416,19.336,,423.803,1590.988,9.761,394.647,1539.549,268.547,123.516,140.592,801.074,445.134,243.551,15.824,,0.0,0.0,0.0,9.619,,59.365,30.784,276.114,59.423,234.008,9.334,6.856,129.856,51.21,72.647,,1.307,508.65,1196.204,13.895,2.291,598.23,2.244,8.96,1059.792,195.462,168.526,21.152,0.209,28.434,0.0,0.391,0.0,9.493,,144.999,27.921,99.542,2799.283,,3.534,258.452,190.867,112.815,1158.072,272.373,28.924,140.812,,0.0,270.16,1.416,,1.84,64.093,36.825
